H2S_CONCENTRATION,StrokeLength,GrossStrokeLength,Fillage,YesterdaysAverageSPM,max_unguided_dls,gas_anchor_length,MAX_INCLINATION,wellbore_category,packer_vs_tac,AVG_PRESS_FLOWLINE,AVG_PRESSURE_TUBING,AVG_PRESSURE_CASING,AVG_DIFFERENTIAL_PRESSURE,AVG_LIQUID_VOLUME,AVG_WATERSG,rod_has_guides,rod_make,overall_max_sideload,DESANDDEGAS_TYP,CHROME_LENGTH,ENDURALLOY_LENGTH,POLY_LENGTH,NIPPLE_SET_DEPTH,pump_bore,FAILED,lifetime_duration_days,WaterRatio,chemgroup1_score,chemgroup2_score,chemgroup3_score,bha_configuration_PACKER_DONNAN,bha_configuration_PACKER_TAC_DONNAN,bha_configuration_TAC_ABOVE_NIP,bha_configuration_TAC_BELOW_NIP,bha_configuration_UNKNOWN,rod_sinker_type_SLICK_SINKER_BARS,rod_sinker_type_SUCKER_RODS_W_GUIDES,rod_sinker_type_UNKNOWN,rod_apigrade_D,rod_apigrade_Fiberglass,rod_apigrade_K,rod_apigrade_SpecialService,rod_apigrade_UNKNOWN,rod_apigrade_Unknown,ROUTE_870,ROUTE_871,ROUTE_872,ROUTE_873,ROUTE_874,ROUTE_875,ROUTE_880,ROUTE_881,ROUTE_882,ROUTE_883,ROUTE_884,ROUTE_885,ROUTE_886,ROUTE_900,ROUTE_901,ROUTE_902,ROUTE_903,ROUTE_904,ROUTE_905,risk_score
-0.030182602107750468,-0.24091657157531862,-0.03857182310340391,0.1547988952972292,0.18857471935082673,-0.2256965762018409,0.28505578997362135,-0.41916628190016314,Vertical,OTHER_ANCHOR,0.0764870614883045,0.25510063188001364,0.6058689773522066,0.4406087875109758,0.4353612226296414,-0.35447846102890435,-0.7654058752362396,strategize next-generation users,-0.7082027849913379,UNKNOWN,-0.08302969325705788,-0.3290243050236202,-0.10892633567348302,0.7459088319287691,-0.5970565392607556,1,249.0,0.2032815776690257,-0.8659951886753633,-0.4149524155317648,-0.22623941166199216,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.2553482068371795
0.01692119551985508,-0.2409699239688477,-0.09676490195113811,0.0658262785720889,0.6717283472401616,-0.29307625071808424,0.2793197056507835,0.06203586633046296,LowTangent,OTHER_ANCHOR,-0.45097027425392133,-0.3032553776415176,-0.4451283097563225,-0.5424761265667972,-0.5534674700354875,1.247563504260618,-0.7654058752362396,mesh enterprise portals,-0.1284897799289978,UNKNOWN,-0.08302969325705788,-0.3290243050236202,-0.10892633567348302,0.5692541251477916,-0.5970565392607556,1,983.92,0.465805787570889,2.2356998790333384,-0.4149524155317648,-0.22623941166199216,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.4038239392543291
-0.027285318419747687,0.8213440804787204,-0.2650410603491201,-0.507459485298012,0.27359592272159866,-0.19524273006163778,-0.007484510491090886,-0.263466010216929,Vertical,OTHER_ANCHOR,0.2866362285392372,-0.24033508735705128,-0.1110903689920201,0.02955968812350444,0.021774062568389277,-0.35447846102890435,1.3064963731711021,mesh enterprise portals,2.4530416252603278,UNKNOWN,-0.08302969325705788,-0.3290243050236202,-0.10892633567348302,-0.8815768608220726,2.001954781136148,1,565.97,0.5861337664996632,0.6848523451789876,-0.4149524155317648,-0.22623941166199216,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9225669010573595
-0.030182602107750468,0.8264690940911985,-0.03857182310340391,0.5136597038872951,-1.0687628372911882,0.4459653962795721,0.4987249309993176,1.6853591995738546,OffLease,OTHER_PACKER,1.3496131026178855,0.025310442581508295,0.046448978964929284,0.04510413780217633,-0.09403880706026535,-0.35447846102890435,-0.7654058752362396,strategize next-generation users,1.2074182519084757,UNKNOWN,-0.08302969325705788,-0.3290243050236202,-0.10892633567348302,1.0922429434938807,-0.5970565392607556,1,105.25,1.4501778031256385,0.6848523451789876,-0.4149524155317648,-0.22623941166199216,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.0972079881201433
-0.030182602107750468,0.8213440804787204,0.8072018070663473,0.03237185540123669,0.27359592272159866,-0.14418842498900047,-0.013220594813928252,-0.4239609137897043,Vertical,OTHER_ANCHOR,1.0448514268867128,0.00667342444781442,-0.2591336875180581,-0.23853031872796338,0.6911885925134377,-0.35447846102890435,1.3064963731711021,mesh enterprise portals,0.38715331226915445,Miller LLC,-0.08302969325705788,-0.3290243050236202,-0.10892633567348302,0.12878622419885824,0.7024491209376963,1,406.38,-0.6935540608404037,0.6848523451789876,-0.4149524155317648,-0.22623941166199216,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.8981897277224012
-0.030182602107750468,-0.2510661397739409,-0.12583861738439464,-0.14894263820972964,-0.26431149911307267,-0.1726460370251328,-0.007484510491090886,-0.40464289261261366,Vertical,OTHER_ANCHOR,0.0764870614883045,0.6288139250424993,0.6276569825788242,0.25794981942921646,-0.03125958732712823,-0.35447846102890435,-0.7654058752362396,strategize next-generation users,-0.35457155684660263,Miller LLC,-0.08302969325705788,-0.3290243050236202,-0.10892633567348302,-0.08167598764650631,-0.5970565392607556,1,459.38,-0.9203958758342465,0.6848523451789876,-0.4149524155317648,-0.22623941166199216,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8463132993412303
-0.030182602107750468,-0.2510661397739409,-0.03857182310340391,0.1547988952972292,0.18857471935082673,-0.19892077011674394,0.49585688883789886,-0.40707815264702685,Vertical,OTHER_PACKER,0.0764870614883045,0.2322148216438074,0.669099090443672,0.5126009582875379,0.3884561887897863,-0.35447846102890435,-0.7654058752362396,strategize next-generation users,-0.7478232690932918,Sanchez PLC,-0.08302969325705788,-0.3290243050236202,-0.10892633567348302,0.3160778230227399,-0.5970565392607556,1,432.43,1.8360824650737806,-0.8659951886753633,-0.4149524155317648,-0.22623941166199216,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2.7018769679356116
-0.030182602107750468,-0.2510661397739409,-0.8642240144556982,0.1547988952972292,0.5557833340138104,-0.07004824500512023,-2.476868811472629,0.23506339990223923,LowTangent,OTHER_ANCHOR,0.17708007466626596,0.6650781996090646,-0.3827772089159775,-0.6306096139042751,-0.18363219460467842,-0.35447846102890435,-0.7654058752362396,strategize next-generation users,-0.1284897799289978,UNKNOWN,-0.08302969325705788,-0.3290243050236202,-0.10892633567348302,0.5718344286022491,0.7024491209376963,0,258.73,0.5160370272180931,-0.8659951886753633,-0.4149524155317648,-0.22623941166199216,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.6333010437697124
-0.030182602107750468,-0.2510661397739409,-0.03857182310340391,0.1547988952972292,0.18857471935082673,-0.025649232561554318,0.4528362564166176,-0.22482176435982715,Vertical,OTHER_PACKER,0.0764870614883045,-0.6098493429923129,-0.4944859587034529,-0.19722729526910968,-0.6253934311474899,-0.35447846102890435,-0.7654058752362396,synthesize holistic partnerships,-0.4823993249067106,Sanchez PLC,-0.08302969325705788,-0.3290243050236202,-0.10892633567348302,-0.6832800909980297,-0.5970565392607556,1,1471.0,-1.4056263477998023,-0.8659951886753633,-0.4149524155317648,-0.22623941166199216,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8879240289195731
-0.030182602107750468,-0.2510661397739409,-0.03857182310340391,0.1547988952972292,0.18857471935082673,-0.2788465283946415,-0.014654615894637337,-0.26065412849241465,Vertical,OTHER_ANCHOR,0.0764870614883045,-0.03621320613282516,0.274930716371169,0.24741077475095824,-0.06810948856167959,-0.35447846102890435,1.3064963731711021,strategize next-generation users,-0.4761703496070715,Miller LLC,-0.08302969325705788,-0.3290243050236202,-0.10892633567348302,0.21813079926718218,0.7024491209376963,1,431.0,-0.539820721255888,-0.8659951886753633,-0.4149524155317648,-0.22623941166199216,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.661671695639521
-0.030182602107750468,-0.2510661397739409,-0.03857182310340391,-0.7776240751378294,0.18857471935082673,-0.14012748876970033,-0.02469276345960298,-0.46839874591443353,Vertical,OTHER_ANCHOR,0.36135459050381574,0.04877894981790161,-0.14278337076991163,-0.08211401024430522,1.2047297889647657,-0.35447846102890435,-0.7654058752362396,strategize next-generation users,0.11777506898492116,Miller LLC,-0.08302969325705788,-0.3290243050236202,-0.10892633567348302,0.6500528786797296,0.7024491209376963,0,168.92,0.768293515877899,0.6848523451789876,-0.4149524155317648,-0.22623941166199216,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.2462504589296453
-0.030182602107750468,-0.2510661397739409,0.43601796536770415,-0.6064263266259934,0.27359592272159866,-0.23935145230082755,0.28505578997362135,-0.47523818814749696,Vertical,OTHER_ANCHOR,0.0764870614883045,-0.16791367127230683,-0.06525953065829641,0.028466753735685253,-0.5636862467810865,1.247563504260618,-0.7654058752362396,incentivize vertical systems,-0.8021842885124759,UNKNOWN,-0.08302969325705788,-0.3290243050236202,-0.10892633567348302,-0.3209343678332322,-0.5970565392607556,1,842.25,-1.0771440859391748,0.6848523451789876,0.7335718704752648,-0.22623941166199216,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.33039542705592023
-0.030182602107750468,-0.2510661397739409,-0.03857182310340391,0.1547988952972292,0.18857471935082673,-0.22559571887734903,0.5274053526135049,-0.35848668368353287,Vertical,OTHER_PACKER,0.0764870614883045,-0.8630790763979308,-0.7370306097400658,-0.2156753075973145,-0.544799755317,-0.35447846102890435,-0.7654058752362396,synthesize holistic partnerships,-0.1284897799289978,Miller LLC,-0.08302969325705788,-0.3290243050236202,-0.10892633567348302,-1.2445504077005638,-0.5970565392607556,1,253.0,-1.7304203847051858,-0.8659951886753633,-0.4149524155317648,-0.22623941166199216,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0607907990716423
-0.030182602107750468,-1.2126140508850245,-0.9708382890279403,-1.1029456513529419,-0.9190726773870563,1.0903627116270125,0.5245373104520862,-0.16001741780431145,Vertical,hornet,-1.2030020547296227,-0.6707473220798943,-0.5221540504592765,-0.10138809957615445,-0.7884308813731652,1.247563504260618,-0.7654058752362396,mesh enterprise portals,-0.1284897799289978,Sanchez PLC,-0.08302969325705788,-0.3290243050236202,-0.10892633567348302,-1.2259197756250784,-1.8965621994592075,0,1169.92,-0.5697787185823739,2.2356998790333384,-0.4149524155317648,-0.22623941166199216,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.21702461496892014
-0.030182602107750468,0.859981869381974,-0.03857182310340391,0.18305834044402222,0.18857471935082673,0.05448864320246983,0.014025805719549998,0.267745013236781,LowTangent,OTHER_ANCHOR,0.0764870614883045,-0.2801503962911546,0.23336434628381988,0.3214412855389409,0.0969620638824564,-0.35447846102890435,-0.7654058752362396,mesh enterprise portals,0.07168970408586624,UNKNOWN,-0.08302969325705788,-0.3290243050236202,-0.10892633567348302,0.332347080116087,0.7024491209376963,1,135.96,-0.11609234331108087,-0.8659951886753633,-0.4149524155317648,-0.22623941166199216,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.9153857466501238
-0.030182602107750468,-0.24904475930922165,-0.5150440073227462,-0.003215658166186366,0.4246104940289213,-0.12727636716184987,-0.011786573733218656,-0.33523787037706004,Vertical,OTHER_ANCHOR,-0.7961597197467097,-0.4011433229251736,-0.25087938911474766,-0.007747587480548823,-0.4799026395730469,-0.35447846102890435,-0.7654058752362396,mesh enterprise portals,0.9690617337769687,Miller LLC,-0.08302969325705788,0.998313942121503,-0.10892633567348302,-0.20360073836684917,0.7024491209376963,1,175.88,-0.23879107809556482,-0.8659951886753633,-0.4149524155317648,-0.22623941166199216,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.4043898267767132
-0.030182602107750468,-0.24904475930922165,-0.72170108643411,-0.42801237077289905,0.6717283472401616,-0.09175765480185756,-0.023258742378893894,-0.33130997067679135,Vertical,OTHER_ANCHOR,0.004597246677580794,-0.2254794002724431,-0.012421840710966093,0.10194169005695396,-0.07045651585141631,-0.35447846102890435,1.3064963731711021,mesh enterprise portals,-0.15532101357742537,Miller LLC,-0.08302969325705788,-0.3290243050236202,-0.10892633567348302,-0.3755965394679429,0.7024491209376963,0,637.71,0.06842404143149033,2.2356998790333384,-0.4149524155317648,-0.22623941166199216,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.5977903527611068
-0.030182602107750468,-0.2510661397739409,-0.03857182310340391,0.1547988952972292,0.18857471935082673,-0.20427998759463198,0.5216692682906675,-0.4393865810274324,Vertical,OTHER_PACKER,0.0764870614883045,-0.8630790763979308,-0.7370306097400658,-0.2156753075973145,-0.6877793700989419,-0.35447846102890435,-0.7654058752362396,mesh enterprise portals,-0.1284897799289978,UNKNOWN,-0.08302969325705788,-0.3290243050236202,-0.10892633567348302,-1.2647752809799822,-1.8965621994592075,1,56.0,-1.5111997862929203,-0.8659951886753633,-0.4149524155317648,-0.22623941166199216,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0042517488137912
-0.030182602107750468,-0.24091657157531862,-0.10695177116775825,-0.8037942264212369,-0.9609275941504544,-0.295831809819923,-0.016088636975346935,-0.43466551553297067,Vertical,OTHER_ANCHOR,-1.5799640353740407,0.38287593973549,-0.616660900882766,-0.6740417669368951,-0.7119027173648069,-0.35447846102890435,-0.7654058752362396,mesh enterprise portals,-0.8136028378684025,Miller LLC,-0.08302969325705788,-0.3290243050236202,-0.10892633567348302,0.0962994844896149,0.7024491209376963,0,132.19,0.07897976986862043,-0.8659951886753633,-0.4149524155317648,-0.22623941166199216,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7064399584474893
-0.030182602107750468,0.8213440804787204,-0.4769168194569726,-0.30457600265334234,-0.43344513744787283,-0.14012748876970033,-0.0218247212981843,-0.39237683269977314,Vertical,slimline,-0.35499605635270026,0.05500049742727121,-0.1559859572428595,-0.16451194898409674,-0.4903227761431895,1.130943276308346,1.3064963731711021,strategize next-generation users,-0.1284897799289978,Miller LLC,-0.08302969325705788,1.3237498526451636,-0.10892633567348302,0.049154850686642416,0.7024491209376963,0,491.11,1.3806051876616772,0.6848523451789876,-0.4149524155317648,-0.22623941166199216,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.538153218195166
-0.030182602107750468,-0.2510661397739409,-0.9088378223938185,-0.2519778336215723,-0.3433694788716258,0.003608405270441738,0.2549413472787244,-0.3559300135316042,Vertical,OTHER_ANCHOR,0.5546178832099738,-0.35832988037208663,-0.43872607530446395,-0.22783085598377628,-0.4010629051971718,-0.35447846102890435,-0.7654058752362396,strategize next-generation users,-0.4608960961917324,UNKNOWN,-0.08302969325705788,-0.3290243050236202,-0.10892633567348302,0.2877488290082848,-0.5970565392607556,0,2370.4,1.684326130433287,0.6848523451789876,1.3027253002393058,-0.22623941166199216,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5130688496869533
-0.030182602107750468,-0.24904475930922165,0.2026013395314254,0.11885339624456048,0.5557833340138104,-0.18626523266378178,0.49155482559577063,-0.4107199590042755,Vertical,arrowset,-1.3112164915169917,0.2677720240020474,-0.4535714408122832,-0.4983411168659915,-0.3642544949343634,-0.35447846102890435,-0.7654058752362396,mesh enterprise portals,-0.33504249701309696,Miller LLC,-0.08302969325705788,0.7742621163438033,-0.10892633567348302,0.7439736884697228,-0.5970565392607556,0,610.19,-0.19503422133156006,0.6848523451789876,-0.4149524155317648,-0.22623941166199216,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.8016001237455446
-0.030182602107750468,-0.2510661397739409,-0.03857182310340391,0.1547988952972292,0.18857471935082673,-0.14640357275451737,0.4987249309993176,-0.3482205481658597,Vertical,arrowset,0.0764870614883045,-0.27985532893852183,0.8483921514768028,0.8275347123432264,0.38167140703546953,-0.35447846102890435,-0.7654058752362396,strategize next-generation users,-0.7401215196692451,Miller LLC,-0.08302969325705788,-0.3290243050236202,-0.10892633567348302,0.4333662516066794,-0.5970565392607556,1,155.0,-0.5658972590392439,-0.8659951886753633,-0.4149524155317648,-0.22623941166199216,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.4436341779012323
-0.030182602107750468,-0.24904475930922165,-0.5044787396831861,-0.40555527438362804,-0.43344513744787283,-0.07453752865885056,-0.01752265805605653,-0.40829356233448316,Vertical,OTHER_ANCHOR,-0.17300302396449646,-0.1432591546242434,0.04030896741105038,0.1392360863538147,-0.05350580229445625,-0.35447846102890435,-0.7654058752362396,mesh enterprise portals,0.30740711499935036,Miller LLC,-0.08302969325705788,-0.3290243050236202,-0.10892633567348302,-0.424443216686007,0.7024491209376963,1,433.12,-0.7622882727621413,0.6848523451789876,-0.4149524155317648,-0.22623941166199216,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7673435123466941
-0.030182602107750468,-0.2510661397739409,-0.03857182310340391,0.1547988952972292,0.18857471935082673,0.033635050092700736,-1.593511825755656,0.095804477889286,LowTangent,OTHER_ANCHOR,0.0764870614883045,0.388910107725955,0.7647486792280368,0.5470684936177906,0.7017665676643936,-0.35447846102890435,1.3064963731711021,strategize next-generation users,-0.1284897799289978,Miller LLC,-0.08302969325705788,-0.3290243050236202,-0.10892633567348302,-0.37301745624701976,0.7024491209376963,1,300.38,-1.0238670531017695,-0.8659951886753633,0.7335718704752648,-0.22623941166199216,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.3321312739855535
-0.030182602107750468,0.08468540125518262,-0.4823890632455081,-1.0262025410914906,-0.43344513744787283,-0.12727636716184987,0.28505578997362135,0.12846992137555788,LowTangent,OTHER_ANCHOR,0.15308080815228095,-0.340800552351989,-0.35590355551937286,-0.15305346010915108,-0.5999360856380452,1.247563504260618,1.3064963731711021,mesh enterprise portals,-0.1284897799289978,Miller LLC,-0.08302969325705788,0.4978445477645587,-0.10892633567348302,0.07912448329300169,-0.5970565392607556,0,784.27,0.051326058446754336,0.6848523451789876,-0.4149524155317648,-0.22623941166199216,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.38053529057161223
-0.030182602107750468,0.821337255122471,0.7209669935429593,0.15325312196052945,0.4246104940289213,0.31650756929578233,-0.03329688994385954,0.4047091208960752,LowTangent,OTHER_ANCHOR,0.0764870614883045,-0.11725080311603897,-0.1908866259719611,-0.11635198724968426,0.32374139195573287,-0.35447846102890435,-0.7654058752362396,mesh enterprise portals,-0.1284897799289978,Miller LLC,-0.08302969325705788,-0.3290243050236202,-0.10892633567348302,0.7573652585113453,0.7024491209376963,1,250.54,-0.8023961999392919,0.6848523451789876,-0.4149524155317648,-0.22623941166199216,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.0194747796552541
-0.030182602107750468,0.8219145350102242,1.0865169478850953,0.5142286918202978,-0.0067610769470399165,-0.054737714530768804,-0.013220594813928252,0.06375165569680089,LowTangent,OTHER_ANCHOR,0.9067265795573201,0.5280919779006192,0.5577903501143261,0.24484710159468348,1.4121390331294252,-0.35447846102890435,-0.7654058752362396,mesh enterprise portals,0.8710381311387732,UNKNOWN,-0.08302969325705788,-0.3290243050236202,-0.10892633567348302,0.23991464210140503,0.7024491209376963,1,277.46,1.6808100218921913,2.2356998790333384,-0.4149524155317648,-0.22623941166199216,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.8629659505642553
-0.030182602107750468,-0.24904475930922165,-0.3471195939465826,0.03888056029482342,-0.563536099306756,-0.27082360117797494,0.5704259850347861,-0.40342303504449095,Vertical,OTHER_ANCHOR,-0.8622488232772034,-0.3118851775374913,-0.33924829740288626,-0.15344988013541155,-0.46503111584879103,-0.35447846102890435,-0.7654058752362396,strategize next-generation users,-0.8258717314806326,UNKNOWN,-0.08302969325705788,-0.3290243050236202,-0.10892633567348302,0.7290642832855954,-0.5970565392607556,1,526.1,-0.4494066566685704,0.6848523451789876,-0.4149524155317648,-0.22623941166199216,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.884269589848762
-0.030182602107750468,0.8763264963346034,0.8117680776090896,-1.1392159644554332,0.18857471935082673,0.005286605112203487,0.49155482559577063,0.16476167953616316,LowTangent,arrowset,0.9571287928621066,-0.04229599311959824,-0.12690763236367708,-0.0964155492473714,-0.12931087132180347,-0.35447846102890435,-0.7654058752362396,mesh enterprise portals,-0.013420263904641001,UNKNOWN,-0.08302969325705788,-0.3290243050236202,-0.10892633567348302,0.14018813655221585,-0.5970565392607556,0,895.36,1.356983541809104,0.6848523451789876,-0.4149524155317648,-0.22623941166199216,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7525619989858968
-0.030182602107750468,-0.2510661397739409,-0.03857182310340391,-0.11981492042441001,0.823773948640611,-0.022377028119625116,-0.01752265805605653,-0.34563746159808223,Vertical,OTHER_ANCHOR,0.0764870614883045,-0.18388991516691416,0.23556242982933384,0.2780113297683134,0.22670225481279735,1.247563504260618,-0.7654058752362396,strategize next-generation users,0.026919749538235067,Miller LLC,-0.08302969325705788,-0.3290243050236202,-0.10892633567348302,0.21471668065541477,-0.5970565392607556,1,354.69,-0.7186411194389826,-0.8659951886753633,0.7335718704752648,-0.22623941166199216,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7446049912907039
-0.030182602107750468,-0.2661002963005796,-0.486722408944818,0.4701386035159645,0.4246104940289213,-0.20486041941239577,0.28075372673149307,0.1801389741226467,LowTangent,OTHER_ANCHOR,0.24500553063184577,0.13887309856867325,-0.3911975481157315,-0.39611151219807256,-0.22416669924349086,-0.35447846102890435,-0.7654058752362396,strategize next-generation users,-0.1284897799289978,Miller LLC,-0.08302969325705788,-0.3290243050236202,-0.10892633567348302,0.4376907227523678,-0.5970565392607556,0,1994.2,1.8882086121144581,0.6848523451789876,1.3027253002393058,-0.22623941166199216,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7112518700218108
-0.030182602107750468,-0.2510661397739409,-0.03857182310340391,0.1547988952972292,0.18857471935082673,-0.36249846091540916,-2.476868811472629,-0.48315886086128024,Vertical,OTHER_PACKER,0.0764870614883045,-0.8630790763979308,-0.7370306097400658,-0.2156753075973145,-0.8436436412690015,-0.35447846102890435,-0.7654058752362396,synthesize holistic partnerships,-0.1284897799289978,Bender-King,-0.08302969325705788,-0.3290243050236202,-0.10892633567348302,-0.4770027061376891,-0.5970565392607556,0,1080.0,-2.0516218088446063,-0.8659951886753633,-0.4149524155317648,-0.22623941166199216,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9980013055049086
-0.030182602107750468,0.8608054348055434,0.3533160775958481,0.23259239129181808,-1.1127595040594143,-0.016294437653989736,-0.0218247212981843,0.20426114922179,LowTangent,OTHER_ANCHOR,0.4574533852486243,0.1609042319916693,0.11132638227703459,0.004366571863156446,0.5153365523650897,-0.35447846102890435,1.3064963731711021,mesh enterprise portals,-0.1284897799289978,Miller LLC,-0.08302969325705788,0.4995037842462622,-0.10892633567348302,0.06333414503725983,0.7024491209376963,0,484.62,-0.4433979238253182,0.6848523451789876,-0.4149524155317648,-0.22623941166199216,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.0392735113601104
-0.030182602107750468,0.860800757371943,0.7445561285514051,0.23628460564786008,0.18857471935082673,0.4751572205527762,-0.16809487153054017,0.8836679610385404,HighTangent,OTHER_ANCHOR,0.8300359322371686,0.014581456556561996,-0.029853559640896993,-0.03353800899183887,0.1378256436109186,-0.35447846102890435,1.3064963731711021,mesh enterprise portals,0.7759901461909536,Miller LLC,-0.08302969325705788,-0.3290243050236202,-0.10892633567348302,-0.15968933698893237,0.7024491209376963,1,176.06,0.08208197904304239,0.6848523451789876,-0.4149524155317648,-0.22623941166199216,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.059298749799596
-0.030182602107750468,-0.2510661397739409,-0.03857182310340391,0.323798858514155,0.18857471935082673,-0.11610046680804517,-2.476868811472629,-0.04111816943682121,LowTangent,hornet,0.0764870614883045,0.4602073237374923,0.4771567167938787,0.19777774662322178,0.6352670809304207,-0.35447846102890435,-0.7654058752362396,strategize next-generation users,0.0845250036719765,Bender-King,-0.08302969325705788,-0.3290243050236202,-0.10892633567348302,0.6403029141677664,0.7024491209376963,1,340.66,0.7003267430043586,-0.8659951886753633,-0.4149524155317648,-0.22623941166199216,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2.1069043672859653
-0.030182602107750468,-0.24907905405725914,-0.03857182310340391,0.36348971320987833,-0.1079029475540793,-0.20708871515691565,-0.010352552652509568,-0.40950749659429875,Vertical,OTHER_ANCHOR,0.0764870614883045,-0.17946744315434268,-0.2980560921778395,-0.1833087861800587,-0.4078232998698513,-0.35447846102890435,-0.7654058752362396,strategize next-generation users,-0.6246651146173805,Miller LLC,-0.08302969325705788,0.10878572158969683,-0.10892633567348302,-0.2339918339133015,-0.5970565392607556,1,177.21,1.3913910022453666,-0.8659951886753633,-0.4149524155317648,-0.22623941166199216,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.4779963251073558
